review_id,flight_id,route_id,review_date,nps_score,sentiment,review_text,language,source
REV001564,FLT00442,R007,2025-01-28,8,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,App
REV001565,FLT00442,R007,2025-01-28,8,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,Web
REV001566,FLT00442,R007,2025-01-28,8,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Web
REV001567,FLT00442,R007,2025-01-28,3,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant.,fr,Email Survey
REV001568,FLT00443,R008,2025-01-28,10,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,App
REV001569,FLT00443,R008,2025-01-28,6,negative,Bagages perdus et aucune aide de l'équipe au sol. Très déçu.,fr,TripAdvisor
REV001570,FLT00443,R008,2025-01-28,10,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,Web
REV001571,FLT00443,R008,2025-01-28,6,negative,Crew was rude when I asked about my missed connection. Recurring issue: repeated cancellations on the Ouagadougou route.,en,Web
REV001572,FLT00443,R008,2025-01-28,7,neutral,Standard regional service. Aircraft was clean enough.,en,Email Survey
REV001573,FLT00443,R008,2025-01-28,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,App
REV001574,FLT00444,R009,2025-01-28,6,neutral,The flight was okay. Nothing special but nothing bad either.,en,Email Survey
REV001575,FLT00445,R009,2025-01-28,8,positive,"Smooth flight, great food options. The lounge access in Abidjan was a nice touch.",en,App
REV001576,FLT00445,R009,2025-01-28,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,App
REV001577,FLT00445,R009,2025-01-28,9,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Email Survey
REV001578,FLT00445,R009,2025-01-28,7,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,Email Survey
REV001579,FLT00445,R009,2025-01-28,10,positive,On-time departure and smooth landing. Great value for money on this route.,en,Email Survey
REV001580,FLT00446,R010,2025-01-28,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,Web
REV001581,FLT00446,R010,2025-01-28,10,positive,On-time departure and smooth landing. Great value for money on this route.,en,Web
REV001582,FLT00446,R010,2025-01-28,5,neutral,Boarding took longer than expected but the flight itself was fine.,en,Email Survey
REV001583,FLT00446,R010,2025-01-28,5,neutral,Climatisation un peu froide mais des couvertures étaient disponibles.,fr,TripAdvisor
REV001584,FLT00447,R011,2025-01-28,6,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,App
REV001585,FLT00447,R011,2025-01-28,10,positive,"Personnel chaleureux, accueil africain authentique. Je recommande à 100%.",fr,Web
REV001586,FLT00447,R011,2025-01-28,4,negative,"Encore un retard sur cette ligne, ça devient systématique.",fr,TripAdvisor
REV001587,FLT00447,R011,2025-01-28,6,negative,"Encore un retard sur cette ligne, ça devient systématique. Problème récurrent : manque de connexions cohérentes vers l'est africain.",fr,TripAdvisor
REV001588,FLT00447,R011,2025-01-28,8,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,TripAdvisor
REV001589,FLT00448,R012,2025-01-28,10,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,Web
REV001590,FLT00448,R012,2025-01-28,10,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,Web
REV001591,FLT00448,R012,2025-01-28,10,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Web
REV001592,FLT00448,R012,2025-01-28,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,App
REV001593,FLT00448,R012,2025-01-28,9,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Email Survey
REV001594,FLT00448,R012,2025-01-28,8,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Email Survey
REV001595,FLT00449,R001,2025-01-29,10,positive,"Embarquement fluide, équipage souriant, vol parfait du début à la fin.",fr,App
REV001596,FLT00449,R001,2025-01-29,8,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,Web
REV001597,FLT00449,R001,2025-01-29,9,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,App
REV001598,FLT00450,R002,2025-01-29,6,neutral,Départ légèrement en retard mais arrivée à l'heure. Acceptable.,fr,Web
REV001599,FLT00450,R002,2025-01-29,6,negative,"Repas immangeable, je n'ai pas pu finir mon plateau. Problème récurrent : siège inconfortable sur l'ATR pour cette durée de vol.",fr,TripAdvisor
REV001600,FLT00450,R002,2025-01-29,3,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant. Problème récurrent : siège inconfortable sur l'ATR pour cette durée de vol.,fr,TripAdvisor
REV001601,FLT00450,R002,2025-01-29,9,positive,The cabin crew was outstanding. Very attentive and professional.,en,App
REV001602,FLT00450,R002,2025-01-29,6,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,Web
REV001603,FLT00451,R003,2025-01-29,8,positive,The cabin crew was outstanding. Very attentive and professional.,en,App
REV001604,FLT00451,R003,2025-01-29,8,positive,The cabin crew was outstanding. Very attentive and professional.,en,Email Survey
REV001605,FLT00452,R004,2025-01-29,5,neutral,Embarquement un peu long mais le vol s'est bien déroulé ensuite.,fr,App
REV001606,FLT00452,R004,2025-01-29,5,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,Email Survey
REV001607,FLT00452,R004,2025-01-29,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV001608,FLT00452,R004,2025-01-29,9,positive,"Vol agréable, divertissement à bord varié. On se sent vraiment bien traité.",fr,App
REV001609,FLT00452,R004,2025-01-29,8,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,TripAdvisor
REV001610,FLT00453,R004,2025-01-29,2,negative,"Encore un retard sur cette ligne, ça devient systématique.",fr,Web
REV001611,FLT00453,R004,2025-01-29,3,negative,Vol annulé et rebooking chaotique. Communication désastreuse.,fr,App
REV001612,FLT00453,R004,2025-01-29,0,negative,"Encore un retard sur cette ligne, ça devient systématique.",fr,TripAdvisor
REV001613,FLT00453,R004,2025-01-29,1,negative,Aucune assistance pour ma correspondance ratée à cause du retard.,fr,App
REV001614,FLT00454,R005,2025-01-29,5,negative,Bagages perdus et aucune aide de l'équipe au sol. Très déçu.,fr,Email Survey
REV001615,FLT00454,R005,2025-01-29,6,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,Email Survey
REV001616,FLT00454,R005,2025-01-29,6,neutral,The flight was okay. Nothing special but nothing bad either.,en,Web
REV001617,FLT00454,R005,2025-01-29,10,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,Email Survey
REV001618,FLT00455,R005,2025-01-29,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,TripAdvisor
REV001619,FLT00455,R005,2025-01-29,5,neutral,Standard regional service. Aircraft was clean enough.,en,Email Survey
REV001620,FLT00455,R005,2025-01-29,8,positive,"Surclassement gratuit en Business, expérience inoubliable. Merci ACI !",fr,Web
REV001621,FLT00455,R005,2025-01-29,10,positive,Loved the African hospitality on board. Felt welcomed throughout.,en,Email Survey
REV001622,FLT00455,R005,2025-01-29,4,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.,fr,TripAdvisor
REV001623,FLT00455,R005,2025-01-29,3,negative,Terrible experience at check-in. Long queues and unhelpful staff.,en,Web
REV001624,FLT00456,R006,2025-01-29,7,neutral,Standard regional service. Aircraft was clean enough.,en,TripAdvisor
REV001625,FLT00456,R006,2025-01-29,6,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,TripAdvisor
REV001626,FLT00457,R006,2025-01-29,1,negative,"Avion vieillissant, climatisation défaillante, sièges abîmés. Problème récurrent : encombrement chronique à Lagos, créneaux non respectés.",fr,App
REV001627,FLT00458,R007,2025-01-29,5,negative,Mes points fidélité n'ont pas été crédités après ce vol. Service après-vente injoignable. Problème récurrent : turbulences fréquentes et service perturbé.,fr,TripAdvisor
REV001628,FLT00458,R007,2025-01-29,10,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,Email Survey
REV001629,FLT00458,R007,2025-01-29,6,neutral,"Avion propre, équipage poli sans plus. Vol sans incident.",fr,Email Survey
REV001630,FLT00459,R008,2025-01-29,0,negative,Terrible experience at check-in. Long queues and unhelpful staff.,en,TripAdvisor
REV001631,FLT00460,R009,2025-01-29,6,negative,The aircraft was dirty. Seat wouldn't recline. Disappointed. Recurring issue: Paris CDG slot delays affecting connections.,en,App
REV001632,FLT00460,R009,2025-01-29,8,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,TripAdvisor
REV001633,FLT00460,R009,2025-01-29,10,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,Web
REV001634,FLT00460,R009,2025-01-29,8,positive,Premium economy seat was worth every dollar on the long-haul.,en,TripAdvisor
REV001635,FLT00460,R009,2025-01-29,5,neutral,Decent flight overall. The check-in process was a little slow.,en,App
REV001636,FLT00460,R009,2025-01-29,9,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,App
REV001637,FLT00461,R009,2025-01-29,5,neutral,Lounge in CDG was crowded but the flight crew was helpful.,en,App
REV001638,FLT00461,R009,2025-01-29,3,negative,"Comparé à Ethiopian ou Air France, le niveau de service n'y est pas.",fr,App
REV001639,FLT00461,R009,2025-01-29,10,positive,"Très bon vol, siège confortable et repas savoureux. Recommandé sans hésiter.",fr,Web
REV001640,FLT00461,R009,2025-01-29,8,positive,"Great connection between ABJ and CDG, comparable to European carriers.",en,Web
REV001641,FLT00461,R009,2025-01-29,6,neutral,The flight was okay. Nothing special but nothing bad either.,en,Email Survey
REV001642,FLT00462,R010,2025-01-29,2,negative,"Siège cassé, repas servi froid, service lent. Billet trop cher pour cette qualité.",fr,TripAdvisor
REV001643,FLT00463,R011,2025-01-29,9,positive,Excellent flight from check-in to landing. Staff were very helpful and friendly.,en,Email Survey
REV001644,FLT00464,R012,2025-01-29,8,positive,"Voyage en famille parfaitement géré, attention particulière aux enfants.",fr,TripAdvisor
REV001645,FLT00464,R012,2025-01-29,6,neutral,"Vol correct, rien d'exceptionnel. Le service est moyen.",fr,App
REV001646,FLT00464,R012,2025-01-29,5,neutral,Seat was a bit cramped but the crew was friendly. Average experience.,en,App
REV001647,FLT00464,R012,2025-01-29,8,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,App
REV001648,FLT00464,R012,2025-01-29,8,positive,Booked through the app and everything worked seamlessly.,en,Web
REV001649,FLT00464,R012,2025-01-29,5,negative,The aircraft was dirty. Seat wouldn't recline. Disappointed.,en,Email Survey
REV001650,FLT00465,R001,2025-01-30,9,positive,Business cabin on the A330 is excellent value compared to competitors.,en,Email Survey
REV001651,FLT00465,R001,2025-01-30,10,positive,"Vol excellent, équipage très professionnel. Je reviendrai certainement.",fr,Email Survey
REV001652,FLT00465,R001,2025-01-30,4,negative,Mes points fidélité n'ont pas été crédités après ce vol. Service après-vente injoignable. Problème récurrent : retard systématique le matin sur la rotation ABJ-Bouaké.,fr,Email Survey
REV001653,FLT00465,R001,2025-01-30,8,positive,On-time departure and smooth landing. Great value for money on this route.,en,Web
REV001654,FLT00465,R001,2025-01-30,8,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,Email Survey
REV001655,FLT00466,R002,2025-01-30,7,neutral,Food could be better. Flight was on time though.,en,Email Survey
REV001656,FLT00466,R002,2025-01-30,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,Email Survey
REV001657,FLT00466,R002,2025-01-30,9,positive,Booked through the app and everything worked seamlessly.,en,TripAdvisor
REV001658,FLT00467,R003,2025-01-30,5,neutral,Decent flight overall. The check-in process was a little slow.,en,Web
REV001659,FLT00468,R004,2025-01-30,5,neutral,Seat was a bit cramped but the crew was friendly. Average experience.,en,Email Survey
REV001660,FLT00468,R004,2025-01-30,9,positive,"Clean aircraft, friendly staff. Will definitely book again.",en,TripAdvisor
REV001661,FLT00469,R004,2025-01-30,9,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,Email Survey
REV001662,FLT00469,R004,2025-01-30,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,Email Survey
REV001663,FLT00469,R004,2025-01-30,2,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant.,fr,App
REV001664,FLT00470,R005,2025-01-30,10,positive,"Great connection between ABJ and CDG, comparable to European carriers.",en,Web
REV001665,FLT00470,R005,2025-01-30,5,neutral,"Personnel correct, divertissement limité. Acceptable pour la durée.",fr,App
REV001666,FLT00470,R005,2025-01-30,2,negative,Wi-Fi annoncé mais inopérant pendant tout le vol. Décevant. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.,fr,Email Survey
REV001667,FLT00471,R005,2025-01-30,2,negative,"Embarquement chaotique, file d'attente interminable au comptoir. Problème récurrent : bagages fréquemment perdus sur la liaison Dakar.",fr,Email Survey
REV001668,FLT00471,R005,2025-01-30,5,neutral,Decent flight overall. The check-in process was a little slow.,en,Web
REV001669,FLT00471,R005,2025-01-30,8,positive,"Repas africain délicieux à bord, vraie touche locale appréciable.",fr,Web
REV001670,FLT00472,R006,2025-01-30,8,neutral,Boarding took longer than expected but the flight itself was fine.,en,TripAdvisor
REV001671,FLT00472,R006,2025-01-30,8,positive,Surprised by the quality on this regional flight. Pleasant experience overall.,en,TripAdvisor
REV001672,FLT00472,R006,2025-01-30,7,neutral,Service standard pour le prix payé. Pas de quoi se plaindre.,fr,Web
REV001673,FLT00472,R006,2025-01-30,8,positive,Excellente compagnie. Les hôtesses étaient attentionnées et le pilote très rassurant.,fr,TripAdvisor
REV001674,FLT00473,R006,2025-01-30,8,neutral,"Vol sans surprise, ni bonne ni mauvaise. Je referai si nécessaire.",fr,App
REV001675,FLT00474,R007,2025-01-30,8,positive,"Le nouveau A330 est superbe, sièges confortables même en éco.",fr,App
REV001676,FLT00475,R008,2025-01-30,8,neutral,"Le check-in en ligne fonctionne bien, l'embarquement aussi.",fr,Email Survey
REV001677,FLT00476,R009,2025-01-30,8,positive,Le rapport qualité-prix sur cette destination est imbattable. Continuez ainsi.,fr,Email Survey
REV001678,FLT00477,R009,2025-01-30,10,positive,"Service impeccable, départ à l'heure. Bravo à l'équipage d'Air Côte d'Ivoire.",fr,Web
REV001679,FLT00477,R009,2025-01-30,8,positive,"Vol matinal très ponctuel, idéal pour les voyages d'affaires.",fr,App
REV001680,FLT00477,R009,2025-01-30,8,neutral,Seat was a bit cramped but the crew was friendly. Average experience.,en,Email Survey
